date,sentiment_textblob_polarity_mean,sentiment_textblob_polarity_std,sentiment_textblob_polarity_count,sentiment_textblob_subjectivity_mean,sentiment_textblob_subjectivity_std,sentiment_bullish_keyword_count_sum,sentiment_bullish_keyword_count_mean,sentiment_bearish_keyword_count_sum,sentiment_bearish_keyword_count_mean,sentiment_fomo_keyword_count_sum,sentiment_fomo_keyword_count_mean,sentiment_squeeze_keyword_count_sum,sentiment_squeeze_keyword_count_mean,sentiment_diamond_hands_count_sum,sentiment_diamond_hands_count_mean,sentiment_paper_hands_count_sum,sentiment_paper_hands_count_mean,sentiment_meme_bullish_sentiment_mean,sentiment_meme_bullish_sentiment_std,sentiment_diamond_hands_sentiment_mean,sentiment_diamond_hands_sentiment_std,sentiment_fomo_intensity_mean,sentiment_fomo_intensity_std,sentiment_squeeze_expectation_mean,sentiment_squeeze_expectation_std,sentiment_finbert_bullish_score_mean,sentiment_finbert_bullish_score_std,sentiment_finbert_bearish_score_mean,sentiment_finbert_bearish_score_std,sentiment_finbert_neutral_score_mean,sentiment_finbert_neutral_score_std,sentiment_emotion_joy_intensity_mean,sentiment_emotion_joy_intensity_std,sentiment_emotion_fear_intensity_mean,sentiment_emotion_fear_intensity_std,sentiment_emotion_anger_intensity_mean,sentiment_emotion_anger_intensity_std,sentiment_emotion_surprise_intensity_mean,sentiment_emotion_surprise_intensity_std,sentiment_consensus,sentiment_momentum,emotional_contagion,diamond_vs_paper_ratio,bullish_bearish_ratio,moon_expectation_level,squeeze_anticipation,retail_vs_institutional,weekend_sentiment_buildup,fud_detection_score
2021-04-07,0.0659129805673958,0.3596841208464254,50,0.49708791620838466,0.10512841316128714,27,0.5592938126144066,38,0.21449589385527784,22,0.11805683750540447,1,0.12111934002088759,33,0.16450715414596717,3,0.070859048153355,0.4071814654832246,0.25405536002253104,0.4247941813314118,0.17100305322724935,0.7199595393694795,0.17553917492669358,0.5435955749112921,0.15652598998852413,0.4080200912850811,0.12328910481694229,0.21126291693819643,0.25614654600573394,0.6538299638276777,0.13055008633352333,0.3408765395839365,0.15043903228558364,0.7564776788404124,0.23493479840463236,0.5958075323899696,0.2470828051014006,0.9081320565606308,0.2802378243909203,0.21152051774422742,-0.31282139101150974,0.40014955390584517,1.273961778656521,7.14317970610373,0.4157889015772531,0.13062396686929179,-0.11847230533968878,0.008865853200272167,0.8129477019446214
2021-04-08,-0.0007212871490152595,0.39841795170616934,95,0.48835194639598883,0.16824956552523126,64,0.19087851426620234,15,0.36154939808860515,16,0.2096925561505724,8,0.07413116851792559,7,0.11416180179652395,13,0.0702214922626034,0.2004956258671448,0.3850837670834222,0.3855525014916693,0.19638003342199548,0.753813712978369,0.19932254160998303,0.6537779229561563,0.15160127691222747,0.6874648040497281,0.2192949155087905,0.63267703484136,0.14300095365400572,0.6812092578215488,0.11658543050194521,0.4084873888822733,0.1649501217934404,0.11057918706865943,0.11112773186574054,0.3145460976033576,0.27192878211307925,0.9448756419105443,0.15216703256079528,0.5568906382730944,0.3006236564128154,0.8940546127021446,2.428920571776162,3.2675604724303087,0.2999914705537111,0.933954131795238,0.23465449785306391,0.19613594029535397,0.678542029790759
2021-04-09,-0.2822066112791334,0.33334750603886387,150,0.5554446707957106,0.1760391237571714,82,0.5808026983725204,49,0.29770247259363464,28,0.23238052665658937,6,0.16254172970915373,23,0.2380285831742437,18,0.09289434572771393,0.5294280899054171,0.260706691136809,0.9154162014667034,0.20062671094966394,0.21905917305988332,0.053385287480356564,0.387050011934887,0.05366403244109499,0.24986746525792936,0.15499583839472802,0.9760139255987942,0.24312711011155247,0.752154892257666,0.22835508088820225,0.3487028108429784,0.2669596985159881,0.8383378205933852,0.1247878388528879,0.5611101087684007,0.2881273101612486,0.006128647313680791,0.2735657004329865,0.7870566539903663,0.47215650953474986,0.49662381406317135,2.5062023871267662,2.8954274779370492,0.04853345072966897,0.14418946390615306,0.42777109840681915,-0.25433936649998257,0.8890749167467196
2021-04-10,-0.22447600110468688,0.48486901938981675,198,0.6948085795550896,0.1797645561793801,34,0.16512134052201904,16,0.07177112915764597,23,0.024095912485749202,18,0.056838782071216766,14,0.17821868557631693,11,0.19978272844681783,-0.08270835427212618,0.2182571483799724,0.7619343757430971,0.16318716447712736,0.4430399766351608,0.06692872170691434,0.6472222833978555,0.11176215013853649,0.6402509149522763,0.11592902580695318,0.3106009713953296,0.2600108815902743,0.5035768963385915,0.19438747315105886,0.7636470325232199,0.2523610509909905,0.5555089783954832,0.19984230070665332,0.5335085861345135,0.14034091147728836,0.46413518719873204,0.22884828016519637,0.3143148787246922,-0.28524060003752794,0.5442539093508629,1.195883974286881,5.236983862713091,0.7442809392941642,0.20440377476553617,0.12898838722435224,-0.09090279105239824,0.4493360594354341
2021-04-11,-0.277999570019286,0.24994823180948164,139,0.40868552474131586,0.21603447384546645,68,0.12055491137167462,25,0.10155606549763962,20,0.07802784393528592,6,0.19544621273403873,32,0.13021363568746092,3,0.029893935231167974,0.3167423144184314,0.3544609385658687,0.5051155557440064,0.2458480498195136,0.6178131945892864,0.1414201645049933,0.04476838868848687,0.099942537044356,0.877489241731488,0.18592054868970936,0.46096959221253964,0.16922144815647902,0.8940546052038866,0.28157812008256655,0.0969513926267147,0.1658191760629519,0.6899690121417249,0.16739295756936595,0.8234530537593207,0.16195449694480982,0.024656055706892888,0.1040681662135202,0.08466981427528941,-0.3130880352094241,0.9564981247770985,2.9504669974400386,0.7914466827820943,0.7460934621942268,0.24626572398078572,0.28984790848534747,0.1935936736262312,0.8938897627221916
2021-04-12,0.14548728788464627,0.2142848345127443,159,0.6068096915354382,0.20672050934537567,87,0.6760709123550402,15,0.05274455677017089,17,0.21970604306333427,5,0.07551534547177224,33,0.19901252894023758,7,0.12413752727663568,-0.013696683078547961,0.24789481313742676,0.9883705667215711,0.27494941469779494,0.7699736182066009,0.17308646590007748,0.05404762734972657,0.1504118096380465,0.4181315997936227,0.21086451961673108,0.6740013710698536,0.13452182258045492,0.9363427533982278,0.17263783921816983,0.35121701963848806,0.20679130938698675,0.9714018486086462,0.15916267255027194,0.981727217381659,0.14806457614896612,0.9086927663029059,0.24492626737987871,0.4645384635244192,-0.045064928202555365,0.8867263831449892,2.2164299303961976,1.17676512645299,0.6707257400787232,0.9330148731304205,-0.328364982584627,0.08905435906294723,0.8657741223560754
2021-04-13,-0.07995081324657133,0.4474396512757841,106,0.5394391783974747,0.22158101855868892,98,0.24682706337857696,43,0.2708226265802072,22,0.12825364833747355,13,0.07408908128873323,19,0.2989336130128308,9,0.03486298844634989,-0.07459165707868856,0.24157075316935694,0.4652775312759233,0.2877438603955726,0.10395937591238957,0.09278665134601499,0.45723041961954436,0.08242037184663811,0.91101569997922,0.1657491976699213,0.5415062821224879,0.10052643111591764,0.8073709397924894,0.15743045268752573,0.8372399995154594,0.1123360592506191,0.08368098824769732,0.11340561580750455,0.41104256542093054,0.17175231349322756,0.5184075447345758,0.10711037550981102,0.7481102411599355,0.24776527714003216,0.1694667088884395,2.2336077799493683,1.758578813161925,0.6436337881196206,0.7557141336010847,-0.28804090974202645,-0.12602500691772792,0.4384093323592696
2021-04-14,0.055999483815291906,0.18943833540778107,50,0.3602169621016528,0.25297665230842564,31,0.3653189883533682,32,0.2066856988936464,28,0.20549550514365025,19,0.06926326205197399,39,0.15881556991413848,20,0.047813749398293415,0.3467435321258164,0.24709374682294852,0.05823783082027523,0.2610186753599052,0.9623653164545284,0.08588166320513282,0.5496223011060349,0.1386307884461388,0.9931637389334784,0.24408674044515558,0.8434277957090492,0.1901807306186296,0.6355934820081872,0.20014698122883967,0.06679707726217199,0.14174917647972585,0.9012240229777893,0.27914383494960027,0.7633906784413597,0.28293302148474986,0.07494401269849682,0.29947622536276264,0.2216638430873883,-0.2183993897647486,0.47321502991810505,1.813683239862418,7.7472359330456015,0.24371713216752622,0.7896994303155147,0.03203468683339006,0.20720107321358544,0.3811433152929786
2021-04-15,0.33529653174826507,0.4852890157762445,112,0.727177991813095,0.2625971477432187,39,0.7814201729833212,9,0.09699619781579644,25,0.11714954472567635,8,0.033201188025614704,10,0.2801728501946549,12,0.09912132951912178,0.2749476959269866,0.3540355005609237,0.2622743218149849,0.2701160394613199,0.890220670554556,0.16804636990718014,0.887817640335819,0.18698089427212589,0.10609204994795207,0.2287541216202489,0.7617427064695159,0.17048654630776833,0.30372095359118867,0.19118923715373226,0.9423435076713574,0.19716411177207982,0.1261026959874093,0.23836371722501015,0.09976300403813354,0.21502251338787232,0.11027672827656687,0.27452733753823955,0.21992454803937422,-0.4801200913027196,0.9712962274285455,0.0846467621276753,5.138573592691225,0.02234493376629121,0.10475825953849804,-0.3234458077571595,-0.004023851662384614,0.9328120149702568
2021-04-16,-0.12549543959578754,0.10486178987592654,104,0.678455612964157,0.24362461524529888,93,0.3357883513027723,21,0.3852769423698697,23,0.12941144265229837,9,0.031116057993082355,16,0.13625420998114152,13,0.11188282364235945,0.403861966689865,0.34958246250641567,0.4360704802193126,0.2101090601239991,0.27034859049558435,0.058457278077984745,0.10466063390789626,0.1696703558312912,0.23305318798485863,0.1665636722183344,0.05829720386235704,0.2109819667650818,0.9829449216202212,0.16888560924343765,0.9863168422720129,0.11719474705584232,0.39295880663668226,0.12432363136392988,0.7768313694482886,0.2476383794648998,0.38350902449273905,0.15946874950800913,0.9472270273467108,0.04122062803289395,0.3723662982286027,2.610476184573945,0.10567122774442939,0.8087153968854397,0.8363098750156717,0.1349950702209236,-0.0009888652137236553,0.7151647345384377
2021-04-17,-0.01273195387505921,0.48795153068305563,164,0.5950711007950553,0.2911047391909869,94,0.3075428468983207,24,0.23538090338096695,5,0.06443008463311177,17,0.13313995656148345,17,0.06368317673124647,10,0.06658263350561433,0.0475700611569459,0.2210559977320634,0.1569026241461201,0.2651776452853629,0.822760243032332,0.10540739713738778,0.8226479271938894,0.1882186604324796,0.9503797514820932,0.2509745057817121,0.998421233923774,0.13760821851775715,0.27413616719193834,0.2387482597396657,0.08856817382508009,0.2686664709783875,0.8514386963311144,0.11300919154742813,0.3714169119932321,0.19802384722535638,0.9402341928728895,0.15148224603934107,0.9541537271191779,0.4566005677673076,0.37157310851620007,1.6762391785016555,6.73516527472109,0.4911385356958269,0.408193081817418,-0.20834681460530102,0.2859524035202306,0.9282453464380757
2021-04-18,0.22888579698013406,0.11726396478023045,192,0.7103490374565453,0.10364651653527233,53,0.7427455997359427,45,0.13466265293951124,3,0.0923046855065248,3,0.17627242846602895,33,0.10106052659210722,3,0.07696228355739491,0.15837732510575198,0.19998995796115754,0.947565126324043,0.16070078182959044,0.5183239230398234,0.12587138338884946,0.2100473372920696,0.1967758950399035,0.9583276864813868,0.22973900850660708,0.7524024537194672,0.271933109533295,0.20265692199043106,0.2519123667827816,0.29127252225573697,0.24360124202152958,0.9062542367378682,0.2949745066862486,0.039390162889686664,0.10577158266722492,0.6929091515680809,0.17628821642112177,0.9904657320615764,-0.10872314459305443,0.19503023178915435,0.006599344921648376,4.236901786604971,0.30683813070261834,0.26282302621238873,0.29153261866689195,0.26826990194182704,0.796974778895813
2021-04-19,-0.13984128415586428,0.4564572454792285,198,0.7203765205758814,0.13915559713670922,41,0.1775239117232707,16,0.22521124990414765,26,0.1895152921021244,19,0.16019889695161796,23,0.15467378583192104,9,0.03565406364606795,0.12437734106433479,0.24757840721173882,0.7668488978177731,0.17969575242184288,0.46180648156201864,0.13405230115254851,0.39408364851003186,0.051600519050924415,0.0977072753867585,0.2274890757435804,0.8639033162941132,0.15155104312562193,0.44215411378658276,0.2705967938060273,0.37240066603535615,0.28872673412969896,0.5063716735451453,0.23623451008790097,0.3632461785621772,0.11283909719956287,0.8676188661891324,0.1712333930628886,0.8076596015747801,-0.07986544581689958,0.11432311411912521,1.53971853830966,5.108523649637979,0.10193190678057007,0.5757500835203105,0.30811034661434344,-0.08488038997809366,0.6092974392914143
2021-04-20,-0.2461140631198449,0.3110804436345199,102,0.6250177860290209,0.10151257499562844,60,0.6317076870802423,10,0.28786711645728774,14,0.14128567116824658,11,0.03681044286405671,7,0.10490873214864226,12,0.0745795610919651,0.5872715711732115,0.2718317529211327,0.26828720042777265,0.16338260276370886,0.3144341058114054,0.15929227351891656,0.3166024348274129,0.14341119145662165,0.014998500377136681,0.2106855401574136,0.6511977120953464,0.14528592101753,0.05684057071238846,0.29457132094206856,0.7763913686527261,0.23869338119280542,0.5941046382754251,0.1834912142187483,0.6106427509216448,0.20758460625357716,0.36645664633997965,0.17446756367707622,0.18818416916794556,0.46890171711403794,0.7403047907559818,1.393141665448785,2.1411624341293556,0.0627215909013884,0.8221829058167339,-0.03621254424464693,-0.2156525228021506,0.1158527770037645
2021-04-21,-0.09717398296036239,0.4971859184477202,186,0.7022079970182034,0.2294949428309206,55,0.7916458966569418,21,0.07668372629074757,29,0.2368047512244866,17,0.11366060314049262,12,0.05005675955456389,22,0.19398051908849795,0.033799165391510316,0.1715011631883991,0.5908045335179158,0.19347746708958508,0.5809685866315925,0.10322685851459874,0.400155272865399,0.11192590966383598,0.16110002325642225,0.10227793361771056,0.8562851280467623,0.19614281129687117,0.9784944646717908,0.1533312384265009,0.5959268121167338,0.2880802744524371,0.7081473345985572,0.24034620815115695,0.11925016768146657,0.24375780696400512,0.04321369954999832,0.1636553092238961,0.21198152079926136,0.19460761162672835,0.7700304687015165,1.967240766118179,5.517822283941037,0.3488667217951773,0.7786521510749094,-0.3191893649623647,-0.10459996063314356,0.2914806725790985
2021-04-22,-0.18714509892219688,0.12951862589415955,106,0.6184828770015702,0.27960610978999734,30,0.7309072075422542,23,0.1461463352667622,2,0.25872378738273594,19,0.030062393735561597,12,0.2787503844368818,5,0.1900473287010467,0.03585379067741351,0.3381865254146772,0.721449157109572,0.15711592324772727,0.7298891177035978,0.1419026517011911,0.15049549807258555,0.1789781735502683,0.9960127833822483,0.23930143669537782,0.11238297492870941,0.19977020474885485,0.5884335564164248,0.2432186964979923,0.6443657004925674,0.210902511138193,0.8327586684527142,0.2512663572960318,0.9240344924302546,0.1430661055057463,0.9743176372044141,0.22422668136966628,0.340225241522392,0.21917192284212517,0.9690129635029999,0.6592599482169847,9.791532397514885,0.8047370647669405,0.8899974825811321,0.14677496108193255,-0.28171004381316717,0.9688424070983915
2021-04-23,0.35078835663980107,0.3215417137605283,166,0.6080844630561804,0.14869645931525985,41,0.5561675430944982,30,0.3324379218093978,18,0.17166099710069274,2,0.018605982286484714,24,0.26096985280773227,11,0.0802780922246573,0.08363856706288592,0.2459448297197269,0.941278928906798,0.29232228845088937,0.41093290496275825,0.13780631341864347,0.503570074403555,0.08777220530136975,0.17999961661068686,0.17520835822183128,0.3477378355593156,0.14301704575701857,0.5569520916641753,0.17885164709914905,0.757509822818506,0.22004372221239388,0.12151116953766616,0.2559924404777558,0.07767241327283858,0.2443819147984608,0.017172990662369547,0.1328527327441248,0.31813253133349084,0.06270200537106763,0.773418210905363,2.538419123175422,0.7344469100576145,0.9187237493338305,0.9281321860154439,0.4927870182635864,-0.2875392679737653,0.31942209871420446
2021-04-24,0.2656842656950918,0.4877210142476396,84,0.5711668269291106,0.28540690895926135,48,0.31984255649491244,48,0.21088270464093145,14,0.23231484177569653,8,0.1347133132831058,8,0.23557305787173677,22,0.1227537085301771,0.25167526503225723,0.20021366452598788,0.8816353491754106,0.16256892560113362,0.6292191930082921,0.13214241509806207,0.8016425898313673,0.19715442336726147,0.5025476067220231,0.2885219420317311,0.8764209436044927,0.15437214534518315,0.6557962798997199,0.2354163943902216,0.11797899943702572,0.2953942109252522,0.8100693082292276,0.19557546113061153,0.9300067198331662,0.2621331546967025,0.947651653081089,0.2691962584892026,0.9565277490780091,0.4746092108632416,0.2433524940335987,3.4622017625906496,2.8391739966443064,0.8967513646130647,0.23812207142774955,0.12259089794252331,-0.06268671824914848,0.09325486978537079
2021-04-25,0.14338262955729641,0.30923913766805955,112,0.6516299837345848,0.11205347805791217,21,0.2780253868248217,48,0.24130199971130323,5,0.1059332636944796,19,0.11167894339926655,25,0.09195364891150716,21,0.18372717039997,0.0018581954109961885,0.1320462978891972,0.5151922261382137,0.11960890762218797,0.6993129211553037,0.14607249397133185,0.44153401037889695,0.14205619543156212,0.848417726430511,0.26359695421544105,0.20165521126689223,0.133941047831049,0.49702364777720665,0.19519633806984404,0.8332094569102624,0.22842582937285208,0.48127615051161676,0.1859765516249696,0.7071375179356865,0.18237949567242223,0.3686774238491447,0.26248049680626306,0.7890739828816936,0.1888664844255561,0.04011657828851545,3.150927845272862,2.4299759286082976,0.9200008347496549,0.42385789416927167,-0.46422530928599215,0.26461189361834053,0.7075533559193198
2021-04-26,0.3100224131314024,0.351759455254105,74,0.29516306317584423,0.28688720536110285,56,0.6734785734100228,36,0.20148560077331423,8,0.1361919403120219,7,0.025584500190179462,7,0.08009089405249652,17,0.021113088075361403,0.5322319523034191,0.17165354812108208,0.7746526197930176,0.20536343321008266,0.7111218170152859,0.08891737566021146,0.4906135758981991,0.16903061033432465,0.02040161068820634,0.21753889390626244,0.07824209858002273,0.24369203566463335,0.03206351709454158,0.2987546205535863,0.705619804180144,0.10615731377214932,0.450623425108169,0.10220561685378007,0.3297121754142036,0.249283846568821,0.010090405021881521,0.19529664157105409,0.7240087921615539,0.3950327516051695,0.9854373843696602,4.018774737845953,2.485493107511796,0.9077253431293427,0.014628539205070012,-0.4827060242329174,0.22281440473932462,0.7340042545436842
2021-04-27,0.2625704538293801,0.3782994755938469,139,0.7285224555193572,0.1703245374479269,27,0.7158753397661868,10,0.0653649799250518,18,0.21957774934071264,17,0.016638456817137805,12,0.06690118736809579,9,0.16592304266076655,0.012548451893010792,0.38478435152679513,0.562144753827585,0.11141981568903528,0.05196609813118025,0.06269731303769435,0.8487675852813142,0.06283993292341525,0.6044889822584595,0.1504363963638539,0.788118939945219,0.2540178062508164,0.6123112888403968,0.24578042715815,0.5773417251963703,0.24476055532610466,0.42389975199699825,0.2853114230283676,0.3907503477090932,0.18080599006569198,0.6891572317245083,0.2705459930557095,0.18596322405813182,0.19937886573322117,0.34045069554360574,2.2600414399354056,3.787063575653773,0.5272247516003958,0.87932165926506,-0.1796380295076938,0.006865700350573822,0.2854577202871508
2021-04-28,-0.1694009587797749,0.2818164259071093,124,0.7231061166471393,0.1202841656898433,30,0.4678044387819851,40,0.10801242293705458,10,0.12813935798876858,6,0.1980537185477736,27,0.23100729719323032,5,0.19070651950200543,0.5166525852481558,0.191529906045858,0.5527038900455401,0.12210863326171612,0.8597478056850669,0.06789075080596152,0.7060581146380308,0.07751868271382976,0.2770254488696243,0.14074347865553333,0.8354861556432962,0.19246569949185652,0.7161738769564306,0.29049826008686486,0.8897353347830567,0.2810937384274831,0.5092115852460426,0.2206615756777886,0.7408093647327442,0.235670125891004,0.9805403040313542,0.14942901400605865,0.9095255593623296,0.23511582484039595,0.31197154243242076,2.595458651698641,8.181097847441675,0.21941563855690382,0.15457215147476755,-0.30421619313959514,0.03913582870249843,0.29767197934630374
2021-04-29,0.32479129894298436,0.3510232320336254,87,0.2175483698207355,0.19717435183726512,22,0.2710379585505263,42,0.20593957355966186,5,0.18478138184451684,19,0.015704053108323658,20,0.28220199017197134,11,0.03643863218004027,-0.11721994908273228,0.1506577868101106,0.1147419583381919,0.14387787783924927,0.45825331476504794,0.08368735739808517,0.4904544085197847,0.16376055095513048,0.8623349164397316,0.16807696753550982,0.1626522181899006,0.24281740453700348,0.41674906062405315,0.26699390989623717,0.7003063538838071,0.2591160499588653,0.9450505533946035,0.14063078743799362,0.6014711008812074,0.2527994098639086,0.9656257228375925,0.10351309114079339,0.8278703795061738,-0.2095890778577535,0.9059552097493825,4.052009704294917,9.128586899643874,0.7980465828368204,0.8614748123426943,0.31305120714330814,-0.2964399019523661,0.4688929855087839
2021-04-30,0.07753956934095552,0.3337257247692401,179,0.6954900503388577,0.1513553135441016,30,0.1790602458878215,15,0.12321491289277475,20,0.07190437814310321,6,0.09446036807953033,17,0.15763395522825924,13,0.04906058348592579,0.32525016191972184,0.23820183749649798,0.12613765801615207,0.19287004997642831,0.26241608169621444,0.12502969032841782,0.25769564818917967,0.053297978305898545,0.28346114926407917,0.19531358871600368,0.8543459827827155,0.2471870783874891,0.7572955720711929,0.2805802022326742,0.2016999626310254,0.21676665452508453,0.5482037727921516,0.2839206838842873,0.6716429214549452,0.2983853236616222,0.16093701120241843,0.2238415850059646,0.1636418413279237,-0.196521301986181,0.5850998985449861,2.1385058540961928,2.022150874589733,0.213712974852579,0.32938732198659637,0.34480566703600046,-0.1706993064997407,0.02178894976225554
2021-05-01,0.26520810861484373,0.46046320419639564,184,0.2773219204840671,0.15697458039238457,17,0.16102562748228183,37,0.06749266003088757,2,0.1879359681917394,2,0.10587761467546215,7,0.07978516799901204,15,0.19293433449884398,0.5255884147505949,0.19212632300807464,0.5295336150224574,0.1866501864618056,0.2417645074796816,0.17606641258190303,0.8849267468449666,0.17253169788406744,0.6867557202819089,0.15921310200778943,0.6867677955971696,0.12765510553556172,0.22700129933842061,0.262883839442935,0.42974538107566673,0.23426070261870327,0.9531775382631392,0.28298638035405926,0.38916461651348,0.16907933241271922,0.18124780606615498,0.19158188139294308,0.8711703319609725,0.2829846495760292,0.21487117384913457,3.507996749497985,5.429499379481127,0.2672072767565691,0.3681335899811382,-0.24138122868952383,-0.28513552383936974,0.7893230103611636
2021-05-02,0.3272639099464452,0.11817855213658315,140,0.40107131255548517,0.16145799298525731,55,0.603354213147699,28,0.3452773824181383,11,0.26122383802353016,6,0.03228322808208456,13,0.17809820518302666,17,0.11675722585526235,-0.06500044928141638,0.11054777508135825,0.2688615449790066,0.2599383724005582,0.48301411284395046,0.15519400131325764,0.5770204016905583,0.05209235280378672,0.6742196324473969,0.20298589907849657,0.5200826832165839,0.29323560496690737,0.22127659106618403,0.1918318260751823,0.4940428669357333,0.29803835785033433,0.1802901306156406,0.29783683287321916,0.487813481807599,0.1822081561149223,0.5655389146196601,0.21343290925917413,0.2722475363704713,-0.2032937108301004,0.8890962427162395,2.1730118435899595,6.368989721654803,0.23325432182254846,0.039132254483859374,-0.1743552230501073,0.15272371961723252,0.3170887872741256
2021-05-03,-0.07739756751969529,0.21238527583689215,66,0.6461049537749648,0.2606051795665327,16,0.3940831094934075,27,0.3934173852074406,5,0.26321909915055913,5,0.04212173790354609,18,0.13720797686465752,23,0.02255539420491027,0.574661568079404,0.1969435651838252,0.02103690246046863,0.24789493077682268,0.8868315394689592,0.1683560906303071,0.2211476101106934,0.148567825859191,0.22149354885964,0.13307408510263719,0.830250192781385,0.2642063894192862,0.16141698768757395,0.15035769066937688,0.055217626750405646,0.11813241770186766,0.7241359788326331,0.2748113126277958,0.9898674840378934,0.13312401188203427,0.6373048264283244,0.2798678818036806,0.08086974583210604,0.06277007080153163,0.9933608550547434,2.088680972557813,5.21827474363845,0.5149824036958058,0.3268787897653196,-0.26375303228488534,-0.21261252238410133,0.8537631020019776
2021-05-04,-0.22296365283062625,0.48016459363062347,177,0.2964559376289849,0.2078322553350509,32,0.7337519119945093,19,0.3276000058988588,10,0.2228164337722711,19,0.07684295121796697,17,0.14370623108749941,19,0.06637375977743526,0.16230668833240935,0.2632325871818406,0.7228392039002123,0.18526365879814027,0.3783475816826469,0.10264634358891372,0.26911975263801036,0.10476408803477089,0.03479919986835012,0.2955425625651,0.4192492493189658,0.1408966922391647,0.37199475978916186,0.17406403509010443,0.9546375133600558,0.2334489657266479,0.8122395386087472,0.29955687756401295,0.2139228704997177,0.14081461168036138,0.7394179136658656,0.29398511471318867,0.65682230651421,-0.25064768909329804,0.08667856115083072,3.8010281226458016,4.340763941969196,0.3218275081690799,0.8883636828012641,0.408382547371264,0.22142826148609013,0.8026304216000337
2021-05-05,-0.14044538622064082,0.4561055135563665,157,0.6907802144714374,0.16226153983120073,84,0.6177699105087346,31,0.3488247225966335,14,0.22881094614131525,4,0.15471841648059592,11,0.2053326560389268,22,0.10098986136839475,0.5565720867528197,0.26551371160599013,0.03248659669016496,0.16674084151512597,0.7497257467835433,0.11069806124728254,0.8031330889362459,0.1417242279078799,0.4092495737853973,0.12158491099299878,0.1939939562233972,0.13723300714921405,0.8470120353890835,0.10404724652799009,0.12857726079687848,0.15667953891411876,0.6791288313348619,0.14893723762465452,0.4178561865221314,0.23867900051967553,0.1810503604721475,0.2268906279511206,0.6538046593843306,0.3169833808090694,0.8622516283024872,0.8741845773310558,1.9197550585923784,0.15415604962534146,0.02554740112160414,0.002649334622282229,0.08599458820547295,0.6614020331187831
2021-05-06,-0.0010245479616206032,0.2822627011142852,74,0.6992805067746453,0.22206675666218367,95,0.2338822925402107,15,0.1346919956109659,15,0.17621968464219617,17,0.10634566057145067,19,0.2296795283155506,23,0.1447236039844582,0.3414560349040376,0.20696767635306662,0.5952768411040545,0.1632937568122997,0.0968187309872186,0.10905228289859194,0.04414556208745546,0.15440471104836706,0.2891931519658697,0.2863888279308744,0.28485267661061364,0.12513222911591654,0.8279120621490643,0.20479863349293342,0.6974612672267269,0.228018079317234,0.6069222802265404,0.2684499170398468,0.2918231875739673,0.2834091180308952,0.9590070867644345,0.25281111797048766,0.09493200956561809,-0.38949864877231,0.390515697684394,1.692929859707868,4.882193591992385,0.4531734118938824,0.40632747304672534,0.1561370440820199,-0.16234879409057199,0.3248748670992887
2021-05-07,0.2726103361457452,0.3480530391206147,137,0.5044806402565019,0.2432301348446387,31,0.5296441931709893,21,0.38621944142961995,11,0.1837070652464309,11,0.1312013561650627,11,0.07765089971829021,22,0.15196886806462392,0.04126949589884124,0.23419082687578022,0.5391937941273144,0.2547990174588018,0.4760567021510618,0.07878097766067524,0.9920921870288201,0.10137128287794564,0.8089777496137086,0.28271560228053894,0.5051640182933148,0.12767571250838367,0.3828242079635038,0.20101156005408172,0.5062310360908802,0.22152471517678773,0.5648127810861823,0.2646056617591529,0.7651115104398498,0.17892099033224812,0.6387392562892379,0.11676168669743286,0.3188518089365824,0.32944663976166444,0.5240724465067044,1.1208613837345087,4.012148277113289,0.873907238785167,0.03139962981274114,-0.08451791330039671,-0.20536780975005015,0.51631656166117
2021-05-08,0.3025114082794404,0.21095247319245308,78,0.20383152303010016,0.15452480014670675,98,0.40485381807871157,18,0.11892399655869994,7,0.05742216279494504,4,0.19718316546722822,38,0.0588975577016191,13,0.1991758723265821,-0.049357980066314866,0.38965537547042994,0.9688146905778044,0.11041448124425396,0.9916861403927356,0.0591824987215358,0.13035167971479178,0.06619436721662533,0.8003641884553453,0.20507209636389961,0.5313307926731757,0.24963235980573922,0.5891187359802366,0.20505009296609764,0.025632249884422587,0.13069136642163243,0.860930482578696,0.14618807184414676,0.7640126256657207,0.13596888936710824,0.8470469188705548,0.1321431169783011,0.9928144622555386,0.10272980050760183,0.9148159757649807,1.7955497148379855,7.955633625022696,0.5705528549499722,0.37092342510906495,0.13101419350453114,0.07657482055383186,0.444829257597959
2021-05-09,-0.2951335086281665,0.17524846388950455,112,0.37222287990494773,0.1827098203050703,31,0.5040748115380292,31,0.3830004336266413,17,0.1442805727579643,13,0.15592103270950985,26,0.2985825756714287,19,0.07175201588907663,0.042988036980079525,0.2132045431690935,0.48421313934764165,0.10256432990212117,0.770437802792337,0.13863741392408402,0.7960685253969374,0.060446880162239855,0.4570239521926255,0.24498205436721687,0.8055808264412336,0.1939308513903247,0.7208163164749156,0.29480624499441277,0.9247474758643617,0.14134932914804782,0.8216465971645001,0.11968750980019816,0.2924454609973959,0.1570198998765988,0.5400657152841718,0.24664096099059532,0.6784266670087369,-0.3130904651729227,0.9733791957751172,1.1518741118301201,7.636043591629952,0.8783356058875871,0.17264064078029118,-0.11414462327826391,0.24050218816939412,0.3388818862486742
